StateCode,BeachID,BeachName,Station ID,StationName,CountyName,Identifier,StartDate,StartTime,ZoneCode,ActivityTypeCode,CharacteristicName,ResultValue,ResultMeasureUnit,ResultComment,ActivityDepthValue,ActivityDepthUnitCode,SampleCollectionMethodIdentifier,SampleCollectionMethodName,FieldGear,AnalysisDateTime,DetectionQuantitationLimit
CT,CT207829,ROCKY NECK STATE PARK BEACH,,,NEW LONDON,,2017-05-22,10:08:00,,,Enterococcus,20,,,,,,,,,
CT,CT207829,ROCKY NECK STATE PARK BEACH,,,NEW LONDON,,2017-05-30,9:42:00,,,Enterococcus,1,,,,,,,,,
CT,CT207829,ROCKY NECK STATE PARK BEACH,,,NEW LONDON,,2017-06-05,9:20:00,,,Enterococcus,1,,,,,,,,,
CT,CT207829,ROCKY NECK STATE PARK BEACH,,,NEW LONDON,,2017-06-12,9:16:00,,,Enterococcus,1,,,,,,,,,
CT,CT207829,ROCKY NECK STATE PARK BEACH,,,NEW LONDON,,2017-06-19,9:05:00,,,Enterococcus,10,,,,,,,,,
CT,CT207829,ROCKY NECK STATE PARK BEACH,,,NEW LONDON,,2017-06-26,9:00:00,,,Enterococcus,1,,,,,,,,,
CT,CT207829,ROCKY NECK STATE PARK BEACH,,,NEW LONDON,,2017-07-05,9:20:00,,,Enterococcus,1,,,,,,,,,
CT,CT207829,ROCKY NECK STATE PARK BEACH,,,NEW LONDON,,2017-07-12,9:05:00,,,Enterococcus,210,,,,,,,,,
CT,CT207829,ROCKY NECK STATE PARK BEACH,,,NEW LONDON,,2017-07-17,8:25:00,,,Enterococcus,20,,,,,,,,,
CT,CT207829,ROCKY NECK STATE PARK BEACH,,,NEW LONDON,,2017-07-19,9:15:00,,,Enterococcus,1,,,,,,,,,
CT,CT207829,ROCKY NECK STATE PARK BEACH,,,NEW LONDON,,2017-07-26,9:26:00,,,Enterococcus,1,,,,,,,,,
CT,CT207829,ROCKY NECK STATE PARK BEACH,,,NEW LONDON,,2017-08-02,9:14:00,,,Enterococcus,1,,,,,,,,,
CT,CT207829,ROCKY NECK STATE PARK BEACH,,,NEW LONDON,,2017-08-09,9:15:00,,,Enterococcus,1,,,,,,,,,
CT,CT207829,ROCKY NECK STATE PARK BEACH,,,NEW LONDON,,2017-08-16,9:05:00,,,Enterococcus,10,,,,,,,,,
CT,CT207829,ROCKY NECK STATE PARK BEACH,,,NEW LONDON,,2017-08-23,9:00:00,,,Enterococcus,20,,,,,,,,,
CT,CT207829,ROCKY NECK STATE PARK BEACH,,,NEW LONDON,,2017-08-25,7:20:00,,,Enterococcus,1,,,,,,,,,
CT,CT207829,ROCKY NECK STATE PARK BEACH,,,NEW LONDON,,2017-08-30,9:01:00,,,Enterococcus,140,,,,,,,,,
CT,CT299970,SHERWOOD ISLAND STATE PARK BEACH,,,FAIRFIELD,,2016-05-23,10:58:00,,,Enterococcus,1,,,,,,,,,
CT,CT299970,SHERWOOD ISLAND STATE PARK BEACH,,,FAIRFIELD,,2016-05-31,10:08:00,,,Enterococcus,1,,,,,,,,,
CT,CT299970,SHERWOOD ISLAND STATE PARK BEACH,,,FAIRFIELD,,2016-06-06,10:30:00,,,Enterococcus,10,,,,,,,,,
CT,CT299970,SHERWOOD ISLAND STATE PARK BEACH,,,FAIRFIELD,,2016-06-13,9:24:00,,,Enterococcus,1,,,,,,,,,
CT,CT299970,SHERWOOD ISLAND STATE PARK BEACH,,,FAIRFIELD,,2016-06-27,9:54:00,,,Enterococcus,53,,,,,,,,,
CT,CT299970,SHERWOOD ISLAND STATE PARK BEACH,,,FAIRFIELD,,2016-07-05,10:00:00,,,Enterococcus,64,,,,,,,,,
CT,CT299970,SHERWOOD ISLAND STATE PARK BEACH,,,FAIRFIELD,,2016-07-11,10:00:00,,,Enterococcus,10,,,,,,,,,
CT,CT299970,SHERWOOD ISLAND STATE PARK BEACH,,,FAIRFIELD,,2016-07-18,10:05:00,,,Enterococcus,53,,,,,,,,,
CT,CT299970,SHERWOOD ISLAND STATE PARK BEACH,,,FAIRFIELD,,2016-07-25,9:57:00,,,Enterococcus,1,,,,,,,,,
CT,CT299970,SHERWOOD ISLAND STATE PARK BEACH,,,FAIRFIELD,,2016-08-01,9:40:00,,,Enterococcus,53,,,,,,,,,
CT,CT299970,SHERWOOD ISLAND STATE PARK BEACH,,,FAIRFIELD,,2016-08-03,12:22:00,,,Enterococcus,10,,,,,,,,,
CT,CT299970,SHERWOOD ISLAND STATE PARK BEACH,,,FAIRFIELD,,2016-08-08,10:00:00,,,Enterococcus,1,,,,,,,,,
CT,CT299970,SHERWOOD ISLAND STATE PARK BEACH,,,FAIRFIELD,,2016-08-15,9:45:00,,,Enterococcus,10,,,,,,,,,
CT,CT299970,SHERWOOD ISLAND STATE PARK BEACH,,,FAIRFIELD,,2016-08-22,9:45:00,,,Enterococcus,1,,,,,,,,,
CT,CT299970,SHERWOOD ISLAND STATE PARK BEACH,,,FAIRFIELD,,2016-08-29,10:04:00,,,Enterococcus,1,,,,,,,,,
CT,CT299970,SHERWOOD ISLAND STATE PARK BEACH,,,FAIRFIELD,,2017-05-22,10:53:00,,,Enterococcus,1,,,,,,,,,
CT,CT299970,SHERWOOD ISLAND STATE PARK BEACH,,,FAIRFIELD,,2017-05-30,10:35:00,,,Enterococcus,1,,,,,,,,,
CT,CT299970,SHERWOOD ISLAND STATE PARK BEACH,,,FAIRFIELD,,2017-06-05,10:00:00,,,Enterococcus,1,,,,,,,,,
CT,CT299970,SHERWOOD ISLAND STATE PARK BEACH,,,FAIRFIELD,,2017-06-12,10:20:00,,,Enterococcus,1,,,,,,,,,
CT,CT299970,SHERWOOD ISLAND STATE PARK BEACH,,,FAIRFIELD,,2017-06-19,10:02:00,,,Enterococcus,20,,,,,,,,,
CT,CT299970,SHERWOOD ISLAND STATE PARK BEACH,,,FAIRFIELD,,2017-06-26,9:48:00,,,Enterococcus,1,,,,,,,,,
CT,CT299970,SHERWOOD ISLAND STATE PARK BEACH,,,FAIRFIELD,,2017-07-05,9:54:00,,,Enterococcus,1,,,,,,,,,
CT,CT299970,SHERWOOD ISLAND STATE PARK BEACH,,,FAIRFIELD,,2017-07-12,10:14:00,,,Enterococcus,1,,,,,,,,,
CT,CT299970,SHERWOOD ISLAND STATE PARK BEACH,,,FAIRFIELD,,2017-07-19,9:58:00,,,Enterococcus,1,,,,,,,,,
CT,CT299970,SHERWOOD ISLAND STATE PARK BEACH,,,FAIRFIELD,,2017-07-26,10:36:00,,,Enterococcus,1,,,,,,,,,
CT,CT299970,SHERWOOD ISLAND STATE PARK BEACH,,,FAIRFIELD,,2017-08-02,9:46:00,,,Enterococcus,1,,,,,,,,,
CT,CT299970,SHERWOOD ISLAND STATE PARK BEACH,,,FAIRFIELD,,2017-08-09,9:57:00,,,Enterococcus,10,,,,,,,,,
CT,CT299970,SHERWOOD ISLAND STATE PARK BEACH,,,FAIRFIELD,,2017-08-16,10:05:00,,,Enterococcus,1,,,,,,,,,
CT,CT299970,SHERWOOD ISLAND STATE PARK BEACH,,,FAIRFIELD,,2017-08-23,9:49:00,,,Enterococcus,87,,,,,,,,,
CT,CT299970,SHERWOOD ISLAND STATE PARK BEACH,,,FAIRFIELD,,2017-08-30,9:48:00,,,Enterococcus,1,,,,,,,,,
CT,CT299970,SHERWOOD ISLAND STATE PARK BEACH,,,FAIRFIELD,,2016-05-23,10:52:00,,,Enterococcus,53,,,,,,,,,
CT,CT299970,SHERWOOD ISLAND STATE PARK BEACH,,,FAIRFIELD,,2016-05-31,10:04:00,,,Enterococcus,1,,,,,,,,,
CT,CT299970,SHERWOOD ISLAND STATE PARK BEACH,,,FAIRFIELD,,2016-06-13,9:22:00,,,Enterococcus,1,,,,,,,,,
CT,CT299970,SHERWOOD ISLAND STATE PARK BEACH,,,FAIRFIELD,,2016-06-20,9:55:00,,,Enterococcus,1,,,,,,,,,
CT,CT299970,SHERWOOD ISLAND STATE PARK BEACH,,,FAIRFIELD,,2016-06-27,9:46:00,,,Enterococcus,1,,,,,,,,,
CT,CT299970,SHERWOOD ISLAND STATE PARK BEACH,,,FAIRFIELD,,2016-07-05,9:55:00,,,Enterococcus,64,,,,,,,,,
CT,CT299970,SHERWOOD ISLAND STATE PARK BEACH,,,FAIRFIELD,,2016-07-11,9:54:00,,,Enterococcus,1,,,,,,,,,
CT,CT299970,SHERWOOD ISLAND STATE PARK BEACH,,,FAIRFIELD,,2016-07-18,9:57:00,,,Enterococcus,10,,,,,,,,,
CT,CT299970,SHERWOOD ISLAND STATE PARK BEACH,,,FAIRFIELD,,2016-07-25,9:50:00,,,Enterococcus,20,,,,,,,,,
CT,CT299970,SHERWOOD ISLAND STATE PARK BEACH,,,FAIRFIELD,,2016-08-03,12:16:00,,,Enterococcus,1,,,,,,,,,
CT,CT299970,SHERWOOD ISLAND STATE PARK BEACH,,,FAIRFIELD,,2016-08-08,9:53:00,,,Enterococcus,1,,,,,,,,,
CT,CT299970,SHERWOOD ISLAND STATE PARK BEACH,,,FAIRFIELD,,2016-08-15,9:40:00,,,Enterococcus,64,,,,,,,,,
CT,CT299970,SHERWOOD ISLAND STATE PARK BEACH,,,FAIRFIELD,,2016-08-22,9:39:00,,,Enterococcus,1,,,,,,,,,
CT,CT299970,SHERWOOD ISLAND STATE PARK BEACH,,,FAIRFIELD,,2016-08-29,10:00:00,,,Enterococcus,1,,,,,,,,,
CT,CT299970,SHERWOOD ISLAND STATE PARK BEACH,,,FAIRFIELD,,2017-05-22,10:45:00,,,Enterococcus,87,,,,,,,,,
CT,CT299970,SHERWOOD ISLAND STATE PARK BEACH,,,FAIRFIELD,,2017-05-30,10:27:00,,,Enterococcus,1,,,,,,,,,
CT,CT299970,SHERWOOD ISLAND STATE PARK BEACH,,,FAIRFIELD,,2017-06-05,9:55:00,,,Enterococcus,1,,,,,,,,,
CT,CT299970,SHERWOOD ISLAND STATE PARK BEACH,,,FAIRFIELD,,2017-06-12,10:14:00,,,Enterococcus,1,,,,,,,,,
CT,CT299970,SHERWOOD ISLAND STATE PARK BEACH,,,FAIRFIELD,,2017-06-19,9:56:00,,,Enterococcus,10,,,,,,,,,
CT,CT299970,SHERWOOD ISLAND STATE PARK BEACH,,,FAIRFIELD,,2017-06-26,9:44:00,,,Enterococcus,1,,,,,,,,,
CT,CT299970,SHERWOOD ISLAND STATE PARK BEACH,,,FAIRFIELD,,2017-07-05,9:45:00,,,Enterococcus,53,,,,,,,,,
CT,CT299970,SHERWOOD ISLAND STATE PARK BEACH,,,FAIRFIELD,,2017-07-12,10:07:00,,,Enterococcus,1,,,,,,,,,
CT,CT299970,SHERWOOD ISLAND STATE PARK BEACH,,,FAIRFIELD,,2017-07-19,9:52:00,,,Enterococcus,1,,,,,,,,,
CT,CT299970,SHERWOOD ISLAND STATE PARK BEACH,,,FAIRFIELD,,2017-07-26,10:30:00,,,Enterococcus,1,,,,,,,,,
CT,CT299970,SHERWOOD ISLAND STATE PARK BEACH,,,FAIRFIELD,,2017-08-02,9:43:00,,,Enterococcus,1,,,,,,,,,
CT,CT299970,SHERWOOD ISLAND STATE PARK BEACH,,,FAIRFIELD,,2017-08-09,9:52:00,,,Enterococcus,10,,,,,,,,,
CT,CT299970,SHERWOOD ISLAND STATE PARK BEACH,,,FAIRFIELD,,2017-08-16,10:00:00,,,Enterococcus,1,,,,,,,,,
CT,CT299970,SHERWOOD ISLAND STATE PARK BEACH,,,FAIRFIELD,,2017-08-23,9:44:00,,,Enterococcus,1,,,,,,,,,
CT,CT299970,SHERWOOD ISLAND STATE PARK BEACH,,,FAIRFIELD,,2017-08-30,9:44:00,,,Enterococcus,1,,,,,,,,,
CT,CT299970,SHERWOOD ISLAND STATE PARK BEACH,,,FAIRFIELD,,2016-05-23,10:42:00,,,Enterococcus,1,,,,,,,,,
CT,CT299970,SHERWOOD ISLAND STATE PARK BEACH,,,FAIRFIELD,,2016-05-31,10:00:00,,,Enterococcus,1,,,,,,,,,
CT,CT299970,SHERWOOD ISLAND STATE PARK BEACH,,,FAIRFIELD,,2016-06-06,10:10:00,,,Enterococcus,10,,,,,,,,,
CT,CT299970,SHERWOOD ISLAND STATE PARK BEACH,,,FAIRFIELD,,2016-06-13,9:20:00,,,Enterococcus,1,,,,,,,,,
CT,CT299970,SHERWOOD ISLAND STATE PARK BEACH,,,FAIRFIELD,,2016-06-20,9:47:00,,,Enterococcus,1,,,,,,,,,
CT,CT299970,SHERWOOD ISLAND STATE PARK BEACH,,,FAIRFIELD,,2016-06-27,9:35:00,,,Enterococcus,1,,,,,,,,,
CT,CT299970,SHERWOOD ISLAND STATE PARK BEACH,,,FAIRFIELD,,2016-07-05,9:45:00,,,Enterococcus,87,,,,,,,,,
CT,CT299970,SHERWOOD ISLAND STATE PARK BEACH,,,FAIRFIELD,,2016-07-11,9:46:00,,,Enterococcus,1,,,,,,,,,
CT,CT299970,SHERWOOD ISLAND STATE PARK BEACH,,,FAIRFIELD,,2016-07-18,9:47:00,,,Enterococcus,1,,,,,,,,,
CT,CT299970,SHERWOOD ISLAND STATE PARK BEACH,,,FAIRFIELD,,2016-07-25,9:40:00,,,Enterococcus,20,,,,,,,,,
CT,CT299970,SHERWOOD ISLAND STATE PARK BEACH,,,FAIRFIELD,,2016-08-01,9:26:00,,,Enterococcus,99,,,,,,,,,
CT,CT299970,SHERWOOD ISLAND STATE PARK BEACH,,,FAIRFIELD,,2016-08-03,12:10:00,,,Enterococcus,1,,,,,,,,,
CT,CT299970,SHERWOOD ISLAND STATE PARK BEACH,,,FAIRFIELD,,2016-08-08,9:44:00,,,Enterococcus,1,,,,,,,,,
CT,CT299970,SHERWOOD ISLAND STATE PARK BEACH,,,FAIRFIELD,,2016-08-15,9:32:00,,,Enterococcus,1,,,,,,,,,
CT,CT299970,SHERWOOD ISLAND STATE PARK BEACH,,,FAIRFIELD,,2016-08-22,9:30:00,,,Enterococcus,20,,,,,,,,,
CT,CT299970,SHERWOOD ISLAND STATE PARK BEACH,,,FAIRFIELD,,2016-08-29,9:52:00,,,Enterococcus,1,,,,,,,,,
CT,CT299970,SHERWOOD ISLAND STATE PARK BEACH,,,FAIRFIELD,,2017-05-22,10:33:00,,,Enterococcus,1,,,,,,,,,
CT,CT299970,SHERWOOD ISLAND STATE PARK BEACH,,,FAIRFIELD,,2017-05-30,10:15:00,,,Enterococcus,1,,,,,,,,,
CT,CT299970,SHERWOOD ISLAND STATE PARK BEACH,,,FAIRFIELD,,2017-06-05,9:45:00,,,Enterococcus,1,,,,,,,,,
CT,CT299970,SHERWOOD ISLAND STATE PARK BEACH,,,FAIRFIELD,,2017-06-12,10:04:00,,,Enterococcus,1,,,,,,,,,
CT,CT299970,SHERWOOD ISLAND STATE PARK BEACH,,,FAIRFIELD,,2017-06-19,9:50:00,,,Enterococcus,20,,,,,,,,,
CT,CT299970,SHERWOOD ISLAND STATE PARK BEACH,,,FAIRFIELD,,2017-06-26,9:34:00,,,Enterococcus,1,,,,,,,,,
CT,CT299970,SHERWOOD ISLAND STATE PARK BEACH,,,FAIRFIELD,,2017-07-05,9:34:00,,,Enterococcus,10,,,,,,,,,
CT,CT299970,SHERWOOD ISLAND STATE PARK BEACH,,,FAIRFIELD,,2017-07-12,9:55:00,,,Enterococcus,1,,,,,,,,,
CT,CT299970,SHERWOOD ISLAND STATE PARK BEACH,,,FAIRFIELD,,2017-07-19,9:46:00,,,Enterococcus,1,,,,,,,,,
CT,CT299970,SHERWOOD ISLAND STATE PARK BEACH,,,FAIRFIELD,,2017-07-26,10:20:00,,,Enterococcus,1,,,,,,,,,
CT,CT299970,SHERWOOD ISLAND STATE PARK BEACH,,,FAIRFIELD,,2017-08-02,9:35:00,,,Enterococcus,1,,,,,,,,,
CT,CT299970,SHERWOOD ISLAND STATE PARK BEACH,,,FAIRFIELD,,2017-08-09,9:42:00,,,Enterococcus,1,,,,,,,,,
CT,CT299970,SHERWOOD ISLAND STATE PARK BEACH,,,FAIRFIELD,,2017-08-16,9:46:00,,,Enterococcus,1,,,,,,,,,
CT,CT299970,SHERWOOD ISLAND STATE PARK BEACH,,,FAIRFIELD,,2017-08-23,9:36:00,,,Enterococcus,10,,,,,,,,,
CT,CT299970,SHERWOOD ISLAND STATE PARK BEACH,,,FAIRFIELD,,2017-08-30,9:35:00,,,Enterococcus,31,,,,,,,,,
CT,CT222176,SILVER SANDS STATE PARK BEACH,,,NEW HAVEN,,2016-05-23,9:36:00,,,Enterococcus,1,,,,,,,,,
CT,CT222176,SILVER SANDS STATE PARK BEACH,,,NEW HAVEN,,2016-05-31,9:12:00,,,Enterococcus,1,,,,,,,,,
CT,CT222176,SILVER SANDS STATE PARK BEACH,,,NEW HAVEN,,2016-06-06,9:19:00,,,Enterococcus,20,,,,,,,,,
CT,CT222176,SILVER SANDS STATE PARK BEACH,,,NEW HAVEN,,2016-06-13,8:36:00,,,Enterococcus,10,,,,,,,,,
CT,CT222176,SILVER SANDS STATE PARK BEACH,,,NEW HAVEN,,2016-06-20,8:53:00,,,Enterococcus,20,,,,,,,,,
CT,CT222176,SILVER SANDS STATE PARK BEACH,,,NEW HAVEN,,2016-06-27,8:42:00,,,Enterococcus,1,,,,,,,,,
CT,CT222176,SILVER SANDS STATE PARK BEACH,,,NEW HAVEN,,2016-07-05,8:56:00,,,Enterococcus,24200,,,,,,,,,
CT,CT222176,SILVER SANDS STATE PARK BEACH,,,NEW HAVEN,,2016-07-06,11:24:00,,,Enterococcus,1,,,,,,,,,
CT,CT222176,SILVER SANDS STATE PARK BEACH,,,NEW HAVEN,,2016-07-11,9:00:00,,,Enterococcus,31,,,,,,,,,
CT,CT222176,SILVER SANDS STATE PARK BEACH,,,NEW HAVEN,,2016-07-18,8:58:00,,,Enterococcus,1,,,,,,,,,
CT,CT222176,SILVER SANDS STATE PARK BEACH,,,NEW HAVEN,,2016-07-25,8:52:00,,,Enterococcus,42,,,,,,,,,
CT,CT222176,SILVER SANDS STATE PARK BEACH,,,NEW HAVEN,,2016-08-01,8:46:00,,,Enterococcus,87,,,,,,,,,
CT,CT222176,SILVER SANDS STATE PARK BEACH,,,NEW HAVEN,,2016-08-03,11:14:00,,,Enterococcus,10,,,,,,,,,
CT,CT222176,SILVER SANDS STATE PARK BEACH,,,NEW HAVEN,,2016-08-08,8:54:00,,,Enterococcus,75,,,,,,,,,
CT,CT222176,SILVER SANDS STATE PARK BEACH,,,NEW HAVEN,,2016-08-15,8:52:00,,,Enterococcus,1,,,,,,,,,
CT,CT222176,SILVER SANDS STATE PARK BEACH,,,NEW HAVEN,,2016-08-22,8:52:00,,,Enterococcus,24200,,,,,,,,,
CT,CT222176,SILVER SANDS STATE PARK BEACH,,,NEW HAVEN,,2016-08-23,10:57:00,,,Enterococcus,1,,,,,,,,,
CT,CT222176,SILVER SANDS STATE PARK BEACH,,,NEW HAVEN,,2016-08-29,9:08:00,,,Enterococcus,1,,,,,,,,,
CT,CT222176,SILVER SANDS STATE PARK BEACH,,,NEW HAVEN,,2017-05-22,9:47:00,,,Enterococcus,1100,,,,,,,,,
CT,CT222176,SILVER SANDS STATE PARK BEACH,,,NEW HAVEN,,2017-05-24,11:35:00,,,Enterococcus,1,,,,,,,,,
CT,CT222176,SILVER SANDS STATE PARK BEACH,,,NEW HAVEN,,2017-05-30,9:22:00,,,Enterococcus,64,,,,,,,,,
CT,CT222176,SILVER SANDS STATE PARK BEACH,,,NEW HAVEN,,2017-06-05,9:00:00,,,Enterococcus,10,,,,,,,,,
CT,CT222176,SILVER SANDS STATE PARK BEACH,,,NEW HAVEN,,2017-06-12,9:03:00,,,Enterococcus,20,,,,,,,,,
CT,CT222176,SILVER SANDS STATE PARK BEACH,,,NEW HAVEN,,2017-06-19,9:08:00,,,Enterococcus,10,,,,,,,,,
CT,CT222176,SILVER SANDS STATE PARK BEACH,,,NEW HAVEN,,2017-06-26,8:50:00,,,Enterococcus,1,,,,,,,,,
CT,CT222176,SILVER SANDS STATE PARK BEACH,,,NEW HAVEN,,2017-07-05,8:51:00,,,Enterococcus,1,,,,,,,,,
CT,CT222176,SILVER SANDS STATE PARK BEACH,,,NEW HAVEN,,2017-07-12,9:10:00,,,Enterococcus,20,,,,,,,,,
CT,CT222176,SILVER SANDS STATE PARK BEACH,,,NEW HAVEN,,2017-07-19,9:04:00,,,Enterococcus,1,,,,,,,,,
CT,CT222176,SILVER SANDS STATE PARK BEACH,,,NEW HAVEN,,2017-07-26,9:37:00,,,Enterococcus,1,,,,,,,,,
CT,CT222176,SILVER SANDS STATE PARK BEACH,,,NEW HAVEN,,2017-08-02,8:56:00,,,Enterococcus,1,,,,,,,,,
CT,CT222176,SILVER SANDS STATE PARK BEACH,,,NEW HAVEN,,2017-08-09,8:58:00,,,Enterococcus,1,,,,,,,,,
CT,CT222176,SILVER SANDS STATE PARK BEACH,,,NEW HAVEN,,2017-08-16,9:04:00,,,Enterococcus,560,,,,,,,,,
CT,CT222176,SILVER SANDS STATE PARK BEACH,,,NEW HAVEN,,2017-08-21,8:17:00,,,Enterococcus,10,,,,,,,,,
CT,CT222176,SILVER SANDS STATE PARK BEACH,,,NEW HAVEN,,2017-08-23,8:54:00,,,Enterococcus,410,,,,,,,,,
CT,CT222176,SILVER SANDS STATE PARK BEACH,,,NEW HAVEN,,2017-08-25,8:44:00,,,Enterococcus,1,,,,,,,,,
CT,CT222176,SILVER SANDS STATE PARK BEACH,,,NEW HAVEN,,2017-08-30,8:55:00,,,Enterococcus,1,,,,,,,,,
CT,CT222176,SILVER SANDS STATE PARK BEACH,,,NEW HAVEN,,2016-05-23,9:38:00,,,Enterococcus,1,,,,,,,,,
CT,CT222176,SILVER SANDS STATE PARK BEACH,,,NEW HAVEN,,2016-05-31,9:14:00,,,Enterococcus,1,,,,,,,,,
CT,CT222176,SILVER SANDS STATE PARK BEACH,,,NEW HAVEN,,2016-06-06,9:21:00,,,Enterococcus,42,,,,,,,,,
CT,CT222176,SILVER SANDS STATE PARK BEACH,,,NEW HAVEN,,2016-06-06,10:20:00,,,Enterococcus,1,,,,,,,,,
CT,CT222176,SILVER SANDS STATE PARK BEACH,,,NEW HAVEN,,2016-06-13,8:38:00,,,Enterococcus,1,,,,,,,,,
CT,CT222176,SILVER SANDS STATE PARK BEACH,,,NEW HAVEN,,2016-06-20,8:55:00,,,Enterococcus,20,,,,,,,,,
CT,CT222176,SILVER SANDS STATE PARK BEACH,,,NEW HAVEN,,2016-06-27,8:44:00,,,Enterococcus,10,,,,,,,,,
CT,CT222176,SILVER SANDS STATE PARK BEACH,,,NEW HAVEN,,2016-07-05,8:58:00,,,Enterococcus,2000,,,,,,,,,
CT,CT222176,SILVER SANDS STATE PARK BEACH,,,NEW HAVEN,,2016-07-06,11:26:00,,,Enterococcus,1,,,,,,,,,
CT,CT222176,SILVER SANDS STATE PARK BEACH,,,NEW HAVEN,,2016-07-11,9:02:00,,,Enterococcus,42,,,,,,,,,
CT,CT222176,SILVER SANDS STATE PARK BEACH,,,NEW HAVEN,,2016-07-18,9:00:00,,,Enterococcus,1,,,,,,,,,
CT,CT222176,SILVER SANDS STATE PARK BEACH,,,NEW HAVEN,,2016-07-25,8:54:00,,,Enterococcus,53,,,,,,,,,
CT,CT222176,SILVER SANDS STATE PARK BEACH,,,NEW HAVEN,,2016-08-01,8:48:00,,,Enterococcus,250,,,,,,,,,
CT,CT222176,SILVER SANDS STATE PARK BEACH,,,NEW HAVEN,,2016-08-03,11:16:00,,,Enterococcus,75,,,,,,,,,
