StateCode,BeachID,BeachName,Station ID,StationName,CountyName,Identifier,StartDate,StartTime,ZoneCode,ActivityTypeCode,CharacteristicName,ResultValue,ResultMeasureUnit,ResultComment,ActivityDepthValue,ActivityDepthUnitCode,SampleCollectionMethodIdentifier,SampleCollectionMethodName,FieldGear,AnalysisDateTime,DetectionQuantitationLimit
CT,CT222176,SILVER SANDS STATE PARK BEACH,,,NEW HAVEN,,2016-08-08,8:56:00,,,Enterococcus,1,,,,,,,,,
CT,CT222176,SILVER SANDS STATE PARK BEACH,,,NEW HAVEN,,2016-08-15,8:54:00,,,Enterococcus,10,,,,,,,,,
CT,CT222176,SILVER SANDS STATE PARK BEACH,,,NEW HAVEN,,2016-08-22,8:54:00,,,Enterococcus,830,,,,,,,,,
CT,CT222176,SILVER SANDS STATE PARK BEACH,,,NEW HAVEN,,2016-08-23,11:00:00,,,Enterococcus,1,,,,,,,,,
CT,CT222176,SILVER SANDS STATE PARK BEACH,,,NEW HAVEN,,2016-08-29,9:12:00,,,Enterococcus,1,,,,,,,,,
CT,CT222176,SILVER SANDS STATE PARK BEACH,,,NEW HAVEN,,2017-05-15,9:50:00,,,Enterococcus,140,,,,,,,,,
CT,CT222176,SILVER SANDS STATE PARK BEACH,,,NEW HAVEN,,2017-05-24,11:37:00,,,Enterococcus,10,,,,,,,,,
CT,CT222176,SILVER SANDS STATE PARK BEACH,,,NEW HAVEN,,2017-05-30,9:24:00,,,Enterococcus,20,,,,,,,,,
CT,CT222176,SILVER SANDS STATE PARK BEACH,,,NEW HAVEN,,2017-06-05,9:02:00,,,Enterococcus,10,,,,,,,,,
CT,CT222176,SILVER SANDS STATE PARK BEACH,,,NEW HAVEN,,2017-06-12,9:06:00,,,Enterococcus,1,,,,,,,,,
CT,CT222176,SILVER SANDS STATE PARK BEACH,,,NEW HAVEN,,2017-06-19,9:10:00,,,Enterococcus,1,,,,,,,,,
CT,CT222176,SILVER SANDS STATE PARK BEACH,,,NEW HAVEN,,2017-06-26,8:52:00,,,Enterococcus,1,,,,,,,,,
CT,CT222176,SILVER SANDS STATE PARK BEACH,,,NEW HAVEN,,2017-07-05,8:53:00,,,Enterococcus,1,,,,,,,,,
CT,CT222176,SILVER SANDS STATE PARK BEACH,,,NEW HAVEN,,2017-07-12,9:13:00,,,Enterococcus,20,,,,,,,,,
CT,CT222176,SILVER SANDS STATE PARK BEACH,,,NEW HAVEN,,2017-07-19,9:06:00,,,Enterococcus,1,,,,,,,,,
CT,CT222176,SILVER SANDS STATE PARK BEACH,,,NEW HAVEN,,2017-07-26,9:39:00,,,Enterococcus,1,,,,,,,,,
CT,CT222176,SILVER SANDS STATE PARK BEACH,,,NEW HAVEN,,2017-08-02,8:58:00,,,Enterococcus,1,,,,,,,,,
CT,CT222176,SILVER SANDS STATE PARK BEACH,,,NEW HAVEN,,2017-08-09,9:00:00,,,Enterococcus,1,,,,,,,,,
CT,CT222176,SILVER SANDS STATE PARK BEACH,,,NEW HAVEN,,2017-08-16,9:06:00,,,Enterococcus,410,,,,,,,,,
CT,CT222176,SILVER SANDS STATE PARK BEACH,,,NEW HAVEN,,2017-08-21,8:20:00,,,Enterococcus,1,,,,,,,,,
CT,CT222176,SILVER SANDS STATE PARK BEACH,,,NEW HAVEN,,2017-08-23,8:56:00,,,Enterococcus,99,,,,,,,,,
CT,CT222176,SILVER SANDS STATE PARK BEACH,,,NEW HAVEN,,2017-08-25,8:46:00,,,Enterococcus,1,,,,,,,,,
CT,CT222176,SILVER SANDS STATE PARK BEACH,,,NEW HAVEN,,2017-08-30,8:57:00,,,Enterococcus,10,,,,,,,,,
CT,CT222176,SILVER SANDS STATE PARK BEACH,,,NEW HAVEN,,2016-05-23,9:40:00,,,Enterococcus,1,,,,,,,,,
CT,CT222176,SILVER SANDS STATE PARK BEACH,,,NEW HAVEN,,2016-05-31,9:16:00,,,Enterococcus,1,,,,,,,,,
CT,CT222176,SILVER SANDS STATE PARK BEACH,,,NEW HAVEN,,2016-06-06,9:23:00,,,Enterococcus,1,,,,,,,,,
CT,CT222176,SILVER SANDS STATE PARK BEACH,,,NEW HAVEN,,2016-06-13,8:40:00,,,Enterococcus,1,,,,,,,,,
CT,CT222176,SILVER SANDS STATE PARK BEACH,,,NEW HAVEN,,2016-06-20,8:57:00,,,Enterococcus,1,,,,,,,,,
CT,CT222176,SILVER SANDS STATE PARK BEACH,,,NEW HAVEN,,2016-06-27,8:45:00,,,Enterococcus,1,,,,,,,,,
CT,CT222176,SILVER SANDS STATE PARK BEACH,,,NEW HAVEN,,2016-07-05,9:00:00,,,Enterococcus,24200,,,,,,,,,
CT,CT222176,SILVER SANDS STATE PARK BEACH,,,NEW HAVEN,,2016-07-06,11:28:00,,,Enterococcus,1,,,,,,,,,
CT,CT222176,SILVER SANDS STATE PARK BEACH,,,NEW HAVEN,,2016-07-11,9:04:00,,,Enterococcus,10,,,,,,,,,
CT,CT222176,SILVER SANDS STATE PARK BEACH,,,NEW HAVEN,,2016-07-18,9:02:00,,,Enterococcus,1,,,,,,,,,
CT,CT222176,SILVER SANDS STATE PARK BEACH,,,NEW HAVEN,,2016-07-25,8:56:00,,,Enterococcus,20,,,,,,,,,
CT,CT222176,SILVER SANDS STATE PARK BEACH,,,NEW HAVEN,,2016-08-01,8:50:00,,,Enterococcus,190,,,,,,,,,
CT,CT222176,SILVER SANDS STATE PARK BEACH,,,NEW HAVEN,,2016-08-03,11:18:00,,,Enterococcus,10,,,,,,,,,
CT,CT222176,SILVER SANDS STATE PARK BEACH,,,NEW HAVEN,,2016-08-08,8:58:00,,,Enterococcus,10,,,,,,,,,
CT,CT222176,SILVER SANDS STATE PARK BEACH,,,NEW HAVEN,,2016-08-15,8:56:00,,,Enterococcus,10,,,,,,,,,
CT,CT222176,SILVER SANDS STATE PARK BEACH,,,NEW HAVEN,,2016-08-22,8:56:00,,,Enterococcus,250,,,,,,,,,
CT,CT222176,SILVER SANDS STATE PARK BEACH,,,NEW HAVEN,,2016-08-23,11:02:00,,,Enterococcus,1,,,,,,,,,
CT,CT222176,SILVER SANDS STATE PARK BEACH,,,NEW HAVEN,,2016-08-29,9:14:00,,,Enterococcus,1,,,,,,,,,
CT,CT222176,SILVER SANDS STATE PARK BEACH,,,NEW HAVEN,,2017-05-22,9:52:00,,,Enterococcus,42,,,,,,,,,
CT,CT222176,SILVER SANDS STATE PARK BEACH,,,NEW HAVEN,,2017-05-24,11:55:00,,,Enterococcus,1,,,,,,,,,
CT,CT222176,SILVER SANDS STATE PARK BEACH,,,NEW HAVEN,,2017-05-30,9:26:00,,,Enterococcus,20,,,,,,,,,
CT,CT222176,SILVER SANDS STATE PARK BEACH,,,NEW HAVEN,,2017-06-05,9:04:00,,,Enterococcus,1,,,,,,,,,
CT,CT222176,SILVER SANDS STATE PARK BEACH,,,NEW HAVEN,,2017-06-12,9:10:00,,,Enterococcus,1,,,,,,,,,
CT,CT222176,SILVER SANDS STATE PARK BEACH,,,NEW HAVEN,,2017-06-19,9:12:00,,,Enterococcus,20,,,,,,,,,
CT,CT222176,SILVER SANDS STATE PARK BEACH,,,NEW HAVEN,,2017-06-26,8:54:00,,,Enterococcus,1,,,,,,,,,
CT,CT222176,SILVER SANDS STATE PARK BEACH,,,NEW HAVEN,,2017-07-05,8:55:00,,,Enterococcus,1,,,,,,,,,
CT,CT222176,SILVER SANDS STATE PARK BEACH,,,NEW HAVEN,,2017-07-12,9:15:00,,,Enterococcus,1,,,,,,,,,
CT,CT222176,SILVER SANDS STATE PARK BEACH,,,NEW HAVEN,,2017-07-19,9:08:00,,,Enterococcus,1,,,,,,,,,
CT,CT222176,SILVER SANDS STATE PARK BEACH,,,NEW HAVEN,,2017-07-26,9:41:00,,,Enterococcus,1,,,,,,,,,
CT,CT222176,SILVER SANDS STATE PARK BEACH,,,NEW HAVEN,,2017-08-02,9:00:00,,,Enterococcus,1,,,,,,,,,
CT,CT222176,SILVER SANDS STATE PARK BEACH,,,NEW HAVEN,,2017-08-09,9:02:00,,,Enterococcus,1,,,,,,,,,
CT,CT222176,SILVER SANDS STATE PARK BEACH,,,NEW HAVEN,,2017-08-16,9:08:00,,,Enterococcus,1,,,,,,,,,
CT,CT222176,SILVER SANDS STATE PARK BEACH,,,NEW HAVEN,,2017-08-21,8:22:00,,,Enterococcus,20,,,,,,,,,
CT,CT222176,SILVER SANDS STATE PARK BEACH,,,NEW HAVEN,,2017-08-23,8:58:00,,,Enterococcus,31,,,,,,,,,
CT,CT222176,SILVER SANDS STATE PARK BEACH,,,NEW HAVEN,,2017-08-25,8:48:00,,,Enterococcus,1,,,,,,,,,
CT,CT222176,SILVER SANDS STATE PARK BEACH,,,NEW HAVEN,,2017-08-30,8:59:00,,,Enterococcus,10,,,,,,,,,
CT,CT222176,SILVER SANDS STATE PARK BEACH,,,NEW HAVEN,,2016-05-23,9:42:00,,,Enterococcus,1,,,,,,,,,
CT,CT222176,SILVER SANDS STATE PARK BEACH,,,NEW HAVEN,,2016-05-31,9:18:00,,,Enterococcus,10,,,,,,,,,
CT,CT222176,SILVER SANDS STATE PARK BEACH,,,NEW HAVEN,,2016-06-06,9:25:00,,,Enterococcus,20,,,,,,,,,
CT,CT222176,SILVER SANDS STATE PARK BEACH,,,NEW HAVEN,,2016-06-13,8:42:00,,,Enterococcus,1,,,,,,,,,
CT,CT222176,SILVER SANDS STATE PARK BEACH,,,NEW HAVEN,,2016-06-20,8:59:00,,,Enterococcus,10,,,,,,,,,
CT,CT222176,SILVER SANDS STATE PARK BEACH,,,NEW HAVEN,,2016-06-27,8:47:00,,,Enterococcus,10,,,,,,,,,
CT,CT222176,SILVER SANDS STATE PARK BEACH,,,NEW HAVEN,,2016-07-05,9:02:00,,,Enterococcus,1,,,,,,,,,
CT,CT222176,SILVER SANDS STATE PARK BEACH,,,NEW HAVEN,,2016-07-06,11:30:00,,,Enterococcus,1,,,,,,,,,
CT,CT222176,SILVER SANDS STATE PARK BEACH,,,NEW HAVEN,,2016-07-11,9:06:00,,,Enterococcus,1,,,,,,,,,
CT,CT222176,SILVER SANDS STATE PARK BEACH,,,NEW HAVEN,,2016-07-18,9:04:00,,,Enterococcus,1,,,,,,,,,
CT,CT222176,SILVER SANDS STATE PARK BEACH,,,NEW HAVEN,,2016-07-25,8:58:00,,,Enterococcus,1,,,,,,,,,
CT,CT222176,SILVER SANDS STATE PARK BEACH,,,NEW HAVEN,,2016-08-01,8:52:00,,,Enterococcus,120,,,,,,,,,
CT,CT222176,SILVER SANDS STATE PARK BEACH,,,NEW HAVEN,,2016-08-03,11:20:00,,,Enterococcus,1,,,,,,,,,
CT,CT222176,SILVER SANDS STATE PARK BEACH,,,NEW HAVEN,,2016-08-08,9:00:00,,,Enterococcus,1,,,,,,,,,
CT,CT222176,SILVER SANDS STATE PARK BEACH,,,NEW HAVEN,,2016-08-15,8:58:00,,,Enterococcus,1,,,,,,,,,
CT,CT222176,SILVER SANDS STATE PARK BEACH,,,NEW HAVEN,,2016-08-22,8:58:00,,,Enterococcus,1,,,,,,,,,
CT,CT222176,SILVER SANDS STATE PARK BEACH,,,NEW HAVEN,,2016-08-23,11:05:00,,,Enterococcus,1,,,,,,,,,
CT,CT222176,SILVER SANDS STATE PARK BEACH,,,NEW HAVEN,,2016-08-29,9:16:00,,,Enterococcus,1,,,,,,,,,
CT,CT222176,SILVER SANDS STATE PARK BEACH,,,NEW HAVEN,,2017-05-22,9:55:00,,,Enterococcus,53,,,,,,,,,
CT,CT222176,SILVER SANDS STATE PARK BEACH,,,NEW HAVEN,,2017-05-24,11:41:00,,,Enterococcus,1,,,,,,,,,
CT,CT222176,SILVER SANDS STATE PARK BEACH,,,NEW HAVEN,,2017-05-30,9:28:00,,,Enterococcus,1,,,,,,,,,
CT,CT222176,SILVER SANDS STATE PARK BEACH,,,NEW HAVEN,,2017-06-05,9:06:00,,,Enterococcus,1,,,,,,,,,
CT,CT222176,SILVER SANDS STATE PARK BEACH,,,NEW HAVEN,,2017-06-12,9:12:00,,,Enterococcus,1,,,,,,,,,
CT,CT222176,SILVER SANDS STATE PARK BEACH,,,NEW HAVEN,,2017-06-19,9:14:00,,,Enterococcus,20,,,,,,,,,
CT,CT222176,SILVER SANDS STATE PARK BEACH,,,NEW HAVEN,,2017-06-26,8:56:00,,,Enterococcus,1,,,,,,,,,
CT,CT222176,SILVER SANDS STATE PARK BEACH,,,NEW HAVEN,,2017-07-05,8:57:00,,,Enterococcus,1,,,,,,,,,
CT,CT222176,SILVER SANDS STATE PARK BEACH,,,NEW HAVEN,,2017-07-12,9:19:00,,,Enterococcus,1,,,,,,,,,
CT,CT222176,SILVER SANDS STATE PARK BEACH,,,NEW HAVEN,,2017-07-19,9:10:00,,,Enterococcus,1,,,,,,,,,
CT,CT222176,SILVER SANDS STATE PARK BEACH,,,NEW HAVEN,,2017-07-26,9:43:00,,,Enterococcus,1,,,,,,,,,
CT,CT222176,SILVER SANDS STATE PARK BEACH,,,NEW HAVEN,,2017-08-02,9:02:00,,,Enterococcus,1,,,,,,,,,
CT,CT222176,SILVER SANDS STATE PARK BEACH,,,NEW HAVEN,,2017-08-09,9:04:00,,,Enterococcus,1,,,,,,,,,
CT,CT222176,SILVER SANDS STATE PARK BEACH,,,NEW HAVEN,,2017-08-16,9:10:00,,,Enterococcus,1,,,,,,,,,
CT,CT222176,SILVER SANDS STATE PARK BEACH,,,NEW HAVEN,,2017-08-21,8:25:00,,,Enterococcus,1,,,,,,,,,
CT,CT222176,SILVER SANDS STATE PARK BEACH,,,NEW HAVEN,,2017-08-23,9:00:00,,,Enterococcus,42,,,,,,,,,
CT,CT222176,SILVER SANDS STATE PARK BEACH,,,NEW HAVEN,,2017-08-25,8:50:00,,,Enterococcus,10,,,,,,,,,
CT,CT222176,SILVER SANDS STATE PARK BEACH,,,NEW HAVEN,,2017-08-30,9:01:00,,,Enterococcus,10,,,,,,,,,
CT,CT964700,HAMMONASSET BEACH STATE PARK BEACH,,,NEW HAVEN,,2018-05-14,11:10:00,,,Enterococcus,1,,,,,,,,,
CT,CT964700,HAMMONASSET BEACH STATE PARK BEACH,,,NEW HAVEN,,2018-05-14,11:10:00,,,Enterococcus,1,,,,,,,,,
CT,CT964700,HAMMONASSET BEACH STATE PARK BEACH,,,NEW HAVEN,,2018-05-14,10:58:00,,,Enterococcus,1,,,,,,,,,
CT,CT964700,HAMMONASSET BEACH STATE PARK BEACH,,,NEW HAVEN,,2018-05-14,10:23:00,,,Enterococcus,1,,,,,,,,,
CT,CT964700,HAMMONASSET BEACH STATE PARK BEACH,,,NEW HAVEN,,2018-05-14,10:52:00,,,Enterococcus,1,,,,,,,,,
CT,CT964700,HAMMONASSET BEACH STATE PARK BEACH,,,NEW HAVEN,,2018-05-14,10:30:00,,,Enterococcus,1,,,,,,,,,
CT,CT964700,HAMMONASSET BEACH STATE PARK BEACH,,,NEW HAVEN,,2018-05-14,10:45:00,,,Enterococcus,1,,,,,,,,,
CT,CT964700,HAMMONASSET BEACH STATE PARK BEACH,,,NEW HAVEN,,2018-05-21,11:00:00,,,Enterococcus,1,,,,,,,,,
CT,CT964700,HAMMONASSET BEACH STATE PARK BEACH,,,NEW HAVEN,,2018-05-21,10:50:00,,,Enterococcus,1,,,,,,,,,
CT,CT964700,HAMMONASSET BEACH STATE PARK BEACH,,,NEW HAVEN,,2018-05-21,10:23:00,,,Enterococcus,42,,,,,,,,,
CT,CT964700,HAMMONASSET BEACH STATE PARK BEACH,,,NEW HAVEN,,2018-05-21,10:40:00,,,Enterococcus,1,,,,,,,,,
CT,CT964700,HAMMONASSET BEACH STATE PARK BEACH,,,NEW HAVEN,,2018-05-21,10:20:00,,,Enterococcus,1,,,,,,,,,
CT,CT964700,HAMMONASSET BEACH STATE PARK BEACH,,,NEW HAVEN,,2018-05-21,10:07:00,,,Enterococcus,1,,,,,,,,,
CT,CT964700,HAMMONASSET BEACH STATE PARK BEACH,,,NEW HAVEN,,2018-05-29,10:56:00,,,Enterococcus,1,,,,,,,,,
CT,CT964700,HAMMONASSET BEACH STATE PARK BEACH,,,NEW HAVEN,,2018-05-29,10:47:00,,,Enterococcus,1,,,,,,,,,
CT,CT964700,HAMMONASSET BEACH STATE PARK BEACH,,,NEW HAVEN,,2018-05-29,10:15:00,,,Enterococcus,1,,,,,,,,,
CT,CT964700,HAMMONASSET BEACH STATE PARK BEACH,,,NEW HAVEN,,2018-05-29,10:39:00,,,Enterococcus,1,,,,,,,,,
CT,CT964700,HAMMONASSET BEACH STATE PARK BEACH,,,NEW HAVEN,,2018-05-29,10:20:00,,,Enterococcus,1,,,,,,,,,
CT,CT964700,HAMMONASSET BEACH STATE PARK BEACH,,,NEW HAVEN,,2018-05-29,10:32:00,,,Enterococcus,1,,,,,,,,,
CT,CT964700,HAMMONASSET BEACH STATE PARK BEACH,,,NEW HAVEN,,2018-05-29,10:32:00,,,Enterococcus,1,,,,,,,,,
CT,CT964700,HAMMONASSET BEACH STATE PARK BEACH,,,NEW HAVEN,,2018-06-04,11:08:00,,,Enterococcus,1,,,,,,,,,
CT,CT964700,HAMMONASSET BEACH STATE PARK BEACH,,,NEW HAVEN,,2018-06-04,11:00:00,,,Enterococcus,1,,,,,,,,,
CT,CT964700,HAMMONASSET BEACH STATE PARK BEACH,,,NEW HAVEN,,2018-06-04,10:32:00,,,Enterococcus,2000,,,,,,,,,
CT,CT964700,HAMMONASSET BEACH STATE PARK BEACH,,,NEW HAVEN,,2018-06-04,10:52:00,,,Enterococcus,1,,,,,,,,,
CT,CT964700,HAMMONASSET BEACH STATE PARK BEACH,,,NEW HAVEN,,2018-06-04,10:32:00,,,Enterococcus,10,,,,,,,,,
CT,CT964700,HAMMONASSET BEACH STATE PARK BEACH,,,NEW HAVEN,,2018-06-04,10:44:00,,,Enterococcus,10,,,,,,,,,
CT,CT964700,HAMMONASSET BEACH STATE PARK BEACH,,,NEW HAVEN,,2018-06-04,10:44:00,,,Enterococcus,1,,,,,,,,,
CT,CT964700,HAMMONASSET BEACH STATE PARK BEACH,,,NEW HAVEN,,2018-06-11,11:02:00,,,Enterococcus,1,,,,,,,,,
CT,CT964700,HAMMONASSET BEACH STATE PARK BEACH,,,NEW HAVEN,,2018-06-11,10:53:00,,,Enterococcus,1,,,,,,,,,
CT,CT964700,HAMMONASSET BEACH STATE PARK BEACH,,,NEW HAVEN,,2018-06-11,10:16:00,,,Enterococcus,1,,,,,,,,,
CT,CT964700,HAMMONASSET BEACH STATE PARK BEACH,,,NEW HAVEN,,2018-06-11,10:45:00,,,Enterococcus,1,,,,,,,,,
CT,CT964700,HAMMONASSET BEACH STATE PARK BEACH,,,NEW HAVEN,,2018-06-11,10:16:00,,,Enterococcus,10,,,,,,,,,
CT,CT964700,HAMMONASSET BEACH STATE PARK BEACH,,,NEW HAVEN,,2018-06-11,10:33:00,,,Enterococcus,10,,,,,,,,,
CT,CT964700,HAMMONASSET BEACH STATE PARK BEACH,,,NEW HAVEN,,2018-06-18,11:06:00,,,Enterococcus,10,,,,,,,,,
CT,CT964700,HAMMONASSET BEACH STATE PARK BEACH,,,NEW HAVEN,,2018-06-18,10:55:00,,,Enterococcus,1,,,,,,,,,
CT,CT964700,HAMMONASSET BEACH STATE PARK BEACH,,,NEW HAVEN,,2018-06-18,10:55:00,,,Enterococcus,1,,,,,,,,,
CT,CT964700,HAMMONASSET BEACH STATE PARK BEACH,,,NEW HAVEN,,2018-06-18,10:19:00,,,Enterococcus,20,,,,,,,,,
CT,CT964700,HAMMONASSET BEACH STATE PARK BEACH,,,NEW HAVEN,,2018-06-18,10:47:00,,,Enterococcus,1,,,,,,,,,
CT,CT964700,HAMMONASSET BEACH STATE PARK BEACH,,,NEW HAVEN,,2018-06-18,10:23:00,,,Enterococcus,1,,,,,,,,,
CT,CT964700,HAMMONASSET BEACH STATE PARK BEACH,,,NEW HAVEN,,2018-06-18,10:39:00,,,Enterococcus,1,,,,,,,,,
CT,CT964700,HAMMONASSET BEACH STATE PARK BEACH,,,NEW HAVEN,,2018-06-25,10:44:00,,,Enterococcus,42,,,,,,,,,
CT,CT964700,HAMMONASSET BEACH STATE PARK BEACH,,,NEW HAVEN,,2018-06-25,10:44:00,,,Enterococcus,53,,,,,,,,,
CT,CT964700,HAMMONASSET BEACH STATE PARK BEACH,,,NEW HAVEN,,2018-06-25,10:37:00,,,Enterococcus,53,,,,,,,,,
CT,CT964700,HAMMONASSET BEACH STATE PARK BEACH,,,NEW HAVEN,,2018-06-25,10:11:00,,,Enterococcus,20,,,,,,,,,
CT,CT964700,HAMMONASSET BEACH STATE PARK BEACH,,,NEW HAVEN,,2018-06-25,10:28:00,,,Enterococcus,20,,,,,,,,,
CT,CT964700,HAMMONASSET BEACH STATE PARK BEACH,,,NEW HAVEN,,2018-06-25,10:11:00,,,Enterococcus,42,,,,,,,,,
CT,CT964700,HAMMONASSET BEACH STATE PARK BEACH,,,NEW HAVEN,,2018-06-25,10:24:00,,,Enterococcus,10,,,,,,,,,
CT,CT964700,HAMMONASSET BEACH STATE PARK BEACH,,,NEW HAVEN,,2018-06-28,12:26:00,,,Enterococcus,1,,,,,,,,,
CT,CT964700,HAMMONASSET BEACH STATE PARK BEACH,,,NEW HAVEN,,2018-06-28,12:20:00,,,Enterococcus,1,,,,,,,,,
CT,CT964700,HAMMONASSET BEACH STATE PARK BEACH,,,NEW HAVEN,,2018-06-28,11:57:00,,,Enterococcus,1,,,,,,,,,
CT,CT964700,HAMMONASSET BEACH STATE PARK BEACH,,,NEW HAVEN,,2018-06-28,12:15:00,,,Enterococcus,10,,,,,,,,,
CT,CT964700,HAMMONASSET BEACH STATE PARK BEACH,,,NEW HAVEN,,2018-06-28,11:58:00,,,Enterococcus,1,,,,,,,,,
CT,CT964700,HAMMONASSET BEACH STATE PARK BEACH,,,NEW HAVEN,,2018-06-28,11:58:00,,,Enterococcus,1,,,,,,,,,
CT,CT964700,HAMMONASSET BEACH STATE PARK BEACH,,,NEW HAVEN,,2018-06-28,12:10:00,,,Enterococcus,1,,,,,,,,,
CT,CT964700,HAMMONASSET BEACH STATE PARK BEACH,,,NEW HAVEN,,2018-07-02,10:55:00,,,Enterococcus,1,,,,,,,,,
CT,CT964700,HAMMONASSET BEACH STATE PARK BEACH,,,NEW HAVEN,,2018-07-02,10:48:00,,,Enterococcus,1,,,,,,,,,
CT,CT964700,HAMMONASSET BEACH STATE PARK BEACH,,,NEW HAVEN,,2018-07-02,10:20:00,,,Enterococcus,53,,,,,,,,,
CT,CT964700,HAMMONASSET BEACH STATE PARK BEACH,,,NEW HAVEN,,2018-07-02,10:38:00,,,Enterococcus,1,,,,,,,,,
CT,CT964700,HAMMONASSET BEACH STATE PARK BEACH,,,NEW HAVEN,,2018-07-02,10:38:00,,,Enterococcus,1,,,,,,,,,
CT,CT964700,HAMMONASSET BEACH STATE PARK BEACH,,,NEW HAVEN,,2018-07-02,10:20:00,,,Enterococcus,1,,,,,,,,,
CT,CT964700,HAMMONASSET BEACH STATE PARK BEACH,,,NEW HAVEN,,2018-07-02,10:30:00,,,Enterococcus,1,,,,,,,,,
