StateCode,BeachID,BeachName,StationID,StationName,CountyName,Identifier,StartDate,StartTime,ZoneCode,ActivityTypeCode,CharacteristicName,ResultValue,ResultMeasureUnit,ResultComment,ActivityDepthValue,ActivityDepthUnitCode,SampleCollectionMethodIdentifier,SampleCollectionMethodName,FieldGear,AnalysisDateTime,DetectionQuantitationLimit
NY,NY255483,HAY HARBOR CLUB,1,,SUFFOLK,USEPA~1600,2009-08-01 00:00:00,12:00:00 AM,,HOB09-20,Enterococcus,8,#/100ml,,,,,,Water Bottle,,
NY,NY255483,HAY HARBOR CLUB,1,,SUFFOLK,USEPA~1600,2009-08-17 00:00:00,12:00:00 AM,,HOB09-25,Enterococcus,8,#/100ml,,,,,,Water Bottle,,
NY,NY255483,HAY HARBOR CLUB,1,,SUFFOLK,USEPA~1600,2009-08-22 00:00:00,12:00:00 AM,,HOB09-28,Enterococcus,24,#/100ml,,,,,,Water Bottle,,
NY,NY255483,HAY HARBOR CLUB,1,,SUFFOLK,USEPA~1600,2009-07-30 00:00:00,12:00:00 AM,,HOB09-19,Enterococcus,348,#/100ml,,,,,,Water Bottle,,
NY,NY255483,HAY HARBOR CLUB,1,,SUFFOLK,USEPA~1600,2009-07-22 00:00:00,12:00:00 AM,,HOB09-17,Enterococcus,16,#/100ml,,,,,,Water Bottle,,
NY,NY255483,HAY HARBOR CLUB,1,,SUFFOLK,USEPA~1600,2009-08-27 00:00:00,12:00:00 AM,,HOB09-30,Enterococcus,28,#/100ml,,,,,,Water Bottle,,
NY,NY255483,HAY HARBOR CLUB,1,,SUFFOLK,USEPA~1600,2009-08-05 00:00:00,12:00:00 AM,,HAY09-01,Enterococcus,10,#/100ml,,,,,,Water Bottle,,
NY,NY255483,HAY HARBOR CLUB,1,,SUFFOLK,USEPA~1600,2009-06-17 00:00:00,12:00:00 AM,,HOB09-07,Enterococcus,4,#/100ml,,,,,,Water Bottle,,
NY,NY255483,HAY HARBOR CLUB,1,,SUFFOLK,USEPA~1600,2009-08-25 00:00:00,12:00:00 AM,,HOB09-29,Enterococcus,8,#/100ml,,,,,,Water Bottle,,
NY,NY255483,HAY HARBOR CLUB,1,,SUFFOLK,USEPA~1600,2009-06-19 00:00:00,12:00:00 AM,,HOB09-08,Enterococcus,8,#/100ml,,,,,,Water Bottle,,
NY,NY255483,HAY HARBOR CLUB,1,,SUFFOLK,USEPA~1600,2009-07-01 00:00:00,12:00:00 AM,,HOB09-11,Enterococcus,8,#/100ml,,,,,,Water Bottle,,
NY,NY255483,HAY HARBOR CLUB,1,,SUFFOLK,USEPA~1600,2009-06-08 00:00:00,12:00:00 AM,,HOB09-04,Enterococcus,4,#/100ml,,,,,,Water Bottle,,
NY,NY255483,HAY HARBOR CLUB,1,,SUFFOLK,USEPA~1600,2009-08-07 00:00:00,12:00:00 AM,,HOB09-23,Enterococcus,16,#/100ml,,,,,,Water Bottle,,
NY,NY255483,HAY HARBOR CLUB,1,,SUFFOLK,USEPA~1600,2009-08-05 00:00:00,12:00:00 AM,,HOB09-22,Enterococcus,52,#/100ml,,,,,,Water Bottle,,
NY,NY255483,HAY HARBOR CLUB,1,,SUFFOLK,USEPA~1600,2009-08-03 00:00:00,12:00:00 AM,,HOB09-21,Enterococcus,136,#/100ml,,,,,,Water Bottle,,
NY,NY255483,HAY HARBOR CLUB,1,,SUFFOLK,USEPA~1600,2009-07-24 00:00:00,12:00:00 AM,,HOB09-18,Enterococcus,68,#/100ml,,,,,,Water Bottle,,
NY,NY255483,HAY HARBOR CLUB,1,,SUFFOLK,USEPA~1600,2009-06-23 00:00:00,12:00:00 AM,,HOB09-09,Enterococcus,72,#/100ml,,,,,,Water Bottle,,
NY,NY255483,HAY HARBOR CLUB,1,,SUFFOLK,USEPA~1600,2009-08-25 00:00:00,12:00:00 AM,,HAY09-02,Enterococcus,4,#/100ml,,,,,,Water Bottle,,
NY,NY255483,HAY HARBOR CLUB,1,,SUFFOLK,USEPA~1600,2009-06-11 00:00:00,12:00:00 AM,,HOB09-05,Enterococcus,36,#/100ml,,,,,,Water Bottle,,
NY,NY255483,HAY HARBOR CLUB,1,,SUFFOLK,USEPA~1600,2009-06-01 00:00:00,12:00:00 AM,,HOB09-02,Enterococcus,4,#/100ml,,,,,,Water Bottle,,
NY,NY255483,HAY HARBOR CLUB,1,,SUFFOLK,USEPA~1600,2005-07-13 00:00:00,12:00:00 AM,,NY255483-01_2005-07-13HHC-01,Enterococcus,4,#/100ml,,,,,,Water Sampler (Other),,
NY,NY255483,HAY HARBOR CLUB,1,,SUFFOLK,USEPA~1600,2009-09-02 00:00:00,12:00:00 AM,,HOB09-32,Enterococcus,56,#/100ml,,,,,,Water Bottle,,
NY,NY255483,HAY HARBOR CLUB,1,,SUFFOLK,USEPA~1600,2009-09-04 00:00:00,12:00:00 AM,,HOB09-33,Enterococcus,12,#/100ml,,,,,,Water Bottle,,
NY,NY255483,HAY HARBOR CLUB,1,,SUFFOLK,USEPA~1600,2009-07-08 00:00:00,12:00:00 AM,,HOB09-13,Enterococcus,12,#/100ml,,,,,,Water Bottle,,
NY,NY255483,HAY HARBOR CLUB,1,,SUFFOLK,USEPA~1600,2009-08-31 00:00:00,12:00:00 AM,,HOB09-31,Enterococcus,28,#/100ml,,,,,,Water Bottle,,
NY,NY255483,HAY HARBOR CLUB,1,,SUFFOLK,USEPA~1600,2009-05-18 00:00:00,12:00:00 AM,,HOB09-01,Enterococcus,4,#/100ml,,,,,,Water Bottle,,
NY,NY255483,HAY HARBOR CLUB,1,,SUFFOLK,USEPA~1600,2009-08-21 00:00:00,12:00:00 AM,,HOB09-27,Enterococcus,16,#/100ml,,,,,,Water Bottle,,
NY,NY255483,HAY HARBOR CLUB,1,,SUFFOLK,USEPA~1600,2009-07-06 00:00:00,12:00:00 AM,,HOB09-12,Enterococcus,4,,,,,,,Water Bottle,,
NY,NY255483,HAY HARBOR CLUB,1,,SUFFOLK,USEPA~1600,2009-07-15 00:00:00,12:00:00 AM,,HOB09-15,Enterococcus,4,,,,,,,Water Bottle,,
NY,NY255483,HAY HARBOR CLUB,1,,SUFFOLK,USEPA~1600,2009-07-20 00:00:00,12:00:00 AM,,HOB09-16,Enterococcus,4,,,,,,,Water Bottle,,
NY,NY255483,HAY HARBOR CLUB,1,,SUFFOLK,USEPA~1600,2009-08-19 00:00:00,12:00:00 AM,,HOB09-26,Enterococcus,320,,,,,,,Water Bottle,,
NY,NY255483,HAY HARBOR CLUB,1,,SUFFOLK,USEPA~1600,2009-09-08 00:00:00,12:00:00 AM,,HOB09-34,Enterococcus,4,,,,,,,Water Bottle,,
NY,NY255483,HAY HARBOR CLUB,1,,SUFFOLK,USEPA~1600,2007-08-01 00:00:00,12:00:00 AM,,HHB-01S,Enterococcus,4,,,,,,,Water Bottle,,
NY,NY255483,HAY HARBOR CLUB,1,,SUFFOLK,USEPA~1600,2006-07-27 00:00:00,12:00:00 AM,,NY255483-01_2006-07-27HH-01,Enterococcus,1,,,,,,,Water Sampler (Other),,
NY,NY255483,HAY HARBOR CLUB,1,,SUFFOLK,USEPA~1600,2009-06-15 00:00:00,12:00:00 AM,,HOB09-06,Enterococcus,4,#/100ml,,,,,,Water Bottle,,
NY,NY255483,HAY HARBOR CLUB,1,,SUFFOLK,USEPA~1600,2009-08-13 00:00:00,12:00:00 AM,,HOB09-24,Enterococcus,24,#/100ml,,,,,,Water Bottle,,
NY,NY255483,HAY HARBOR CLUB,1,,SUFFOLK,USEPA~1600,2009-06-05 00:00:00,12:00:00 AM,,HOB09-03,Enterococcus,4,#/100ml,,,,,,Water Bottle,,
NY,NY255483,HAY HARBOR CLUB,1,,SUFFOLK,USEPA~1600,2009-06-25 00:00:00,12:00:00 AM,,HOB09-10,Enterococcus,4,#/100ml,,,,,,Water Bottle,,
NY,NY255483,HAY HARBOR CLUB,1,,SUFFOLK,USEPA~1600,2009-07-13 00:00:00,12:00:00 AM,,HOB09-14,Enterococcus,4,,,,,,,Water Bottle,,
NY,NY255483,HAY HARBOR CLUB,1,,SUFFOLK,USEPA~1600,2010-06-29 00:00:00,12:00:00 AM,,HAY10-01,Enterococcus,4,#/100ml,,,,,,Water Bottle,,
NY,NY255483,HAY HARBOR CLUB,1,,SUFFOLK,USEPA~1600,2011-07-29 00:00:00,12:00:00 AM,,HAY11-01,Enterococcus,4,,,,,,,Water Bottle,,
NY,NY255483,HAY HARBOR CLUB,1,,SUFFOLK,USEPA~1600,2012-06-19 00:00:00,12:00:00 AM,,HAY12-01,Enterococcus,4,,,,,,,Water Bottle,,
NY,NY255483,HAY HARBOR CLUB,1,,SUFFOLK,USEPA~1600,2012-07-27 00:00:00,12:00:00 AM,,HAY12-02,Enterococcus,4,,,,,,,Water Bottle,,
NY,NY255483,HAY HARBOR CLUB,1,,SUFFOLK,USEPA~1600,2013-06-26 00:00:00,12:00:00 AM,,HAY13-01,Enterococcus,4,,,,,,,Water Bottle,,
NY,NY255483,HAY HARBOR CLUB,1,,SUFFOLK,USEPA~1600,2013-08-20 00:00:00,12:00:00 AM,,HAY13-02,Enterococcus,4,,,,,,,Water Bottle,,
NY,NY255483,HAY HARBOR CLUB,1,,SUFFOLK,USEPA~1600,2014-07-10 00:00:00,12:00:00 AM,,201428355,Enterococcus,4,,,,,,,Water Bottle,,
NY,NY255483,HAY HARBOR CLUB,1,,SUFFOLK,USEPA~1600,2014-08-21 00:00:00,12:00:00 AM,,201428356,Enterococcus,4,,,,,,,Water Bottle,,
NY,NY255483,HAY HARBOR CLUB,1,,SUFFOLK,USEPA~1600,2015-06-25 00:00:00,12:00:00 AM,,201547874,Enterococcus,4,#/100ml,,,,,,Water Bottle,,
NY,NY255483,HAY HARBOR CLUB,1,,SUFFOLK,USEPA~1600,2015-07-28 00:00:00,12:00:00 AM,,201548827,Enterococcus,4,,,,,,,Water Bottle,,
NY,NY669423,ISLAND PEOPLE'S PROJECT,1,,SUFFOLK,,2004-08-04 00:00:00,12:00:00 AM,,NY669423-01_2004-08-04IPDB-01,Enterococcus,1,,,,,,,Water Sampler (Other),,
NY,NY669423,ISLAND PEOPLE'S PROJECT,1,,SUFFOLK,,2008-08-29 00:00:00,12:00:00 AM,,IPPB08-01,Enterococcus,4,#/100ml,,,,,,Water Bottle,,
NY,NY669423,ISLAND PEOPLE'S PROJECT,1,,SUFFOLK,,2009-08-05 00:00:00,12:00:00 AM,,ILB09-01,Enterococcus,10,#/100ml,,,,,,Water Bottle,,
NY,NY669423,ISLAND PEOPLE'S PROJECT,1,,SUFFOLK,,2004-08-04 00:00:00,12:00:00 AM,,NY669423-01_2004-08-04IPDB-01,Total Coliform,2,,,,,,,Water Sampler (Other),,
NY,NY669423,ISLAND PEOPLE'S PROJECT,1,,SUFFOLK,,2004-08-04 00:00:00,12:00:00 AM,,NY669423-01_2004-08-04IPDB-01,Fecal Coliform,2,,,,,,,Water Sampler (Other),,
NY,NY669423,ISLAND PEOPLE'S PROJECT,1,,SUFFOLK,,2009-08-25 00:00:00,12:00:00 AM,,ILB09-02,Enterococcus,4,#/100ml,,,,,,Water Bottle,,
NY,NY669423,ISLAND PEOPLE'S PROJECT,1,,SUFFOLK,,2006-07-27 00:00:00,12:00:00 AM,,NY669423-01_2006-07-27IL-01,Enterococcus,4,#/100ml,,,,,,Water Sampler (Other),,
NY,NY669423,ISLAND PEOPLE'S PROJECT,1,,SUFFOLK,,2007-08-01 00:00:00,12:00:00 AM,,IOB-01,Enterococcus,44,#/100ml,,,,,,Water Bottle,,
NY,NY669423,ISLAND PEOPLE'S PROJECT,1,,SUFFOLK,,2005-07-13 00:00:00,12:00:00 AM,,NY669423-01_2005-07-13IPPB-01,Enterococcus,8,#/100ml,,,,,,Water Sampler (Other),,
NY,NY669423,ISLAND PEOPLE'S PROJECT,1,,SUFFOLK,,2011-07-29 00:00:00,12:00:00 AM,,ILB11-01,Enterococcus,4,,,,,,,Water Bottle,,
NY,NY669423,ISLAND PEOPLE'S PROJECT,1,,SUFFOLK,,2010-06-29 00:00:00,12:00:00 AM,,ILB10-01,Enterococcus,4,,,,,,,Water Bottle,,
NY,NY669423,ISLAND PEOPLE'S PROJECT,1,,SUFFOLK,,2012-07-27 00:00:00,12:00:00 AM,,ILB12-02,Enterococcus,16,#/100ml,,,,,,Water Bottle,,
NY,NY669423,ISLAND PEOPLE'S PROJECT,1,,SUFFOLK,,2012-06-19 00:00:00,12:00:00 AM,,ILB12-01,Enterococcus,4,,,,,,,Water Bottle,,
NY,NY669423,ISLAND PEOPLE'S PROJECT,1,,SUFFOLK,,2013-06-26 00:00:00,12:00:00 AM,,ILB13-01,Enterococcus,4,,,,,,,Water Bottle,,
NY,NY669423,ISLAND PEOPLE'S PROJECT,1,,SUFFOLK,,2013-08-20 00:00:00,12:00:00 AM,,ILB13-02,Enterococcus,4,,,,,,,Water Bottle,,
NY,NY669423,ISLAND PEOPLE'S PROJECT,1,,SUFFOLK,,2014-07-10 00:00:00,12:00:00 AM,,201430027,Enterococcus,4,,,,,,,Water Bottle,,
NY,NY669423,ISLAND PEOPLE'S PROJECT,1,,SUFFOLK,,2014-08-21 00:00:00,12:00:00 AM,,201430028,Enterococcus,4,,,,,,,Water Bottle,,
NY,NY669423,ISLAND PEOPLE'S PROJECT,1,,SUFFOLK,,2015-06-25 00:00:00,12:00:00 AM,,201547830,Enterococcus,176,#/100ml,,,,,,Water Bottle,,
NY,NY669423,ISLAND PEOPLE'S PROJECT,1,,SUFFOLK,,2015-07-28 00:00:00,12:00:00 AM,,201548839,Enterococcus,4,,,,,,,Water Bottle,,
NY,NY989199,FISHER'S ISLAND COUNTRY CLUB,1,,SUFFOLK,,2009-08-25 00:00:00,12:00:00 AM,,FIC09-02,Enterococcus,4,#/100ml,,,,,,Water Bottle,,
NY,NY989199,FISHER'S ISLAND COUNTRY CLUB,1,,SUFFOLK,,2011-07-29 00:00:00,12:00:00 AM,,FIC11-01,Enterococcus,4,#/100ml,,,,,,Water Bottle,,
NY,NY989199,FISHER'S ISLAND COUNTRY CLUB,1,,SUFFOLK,,2007-08-01 00:00:00,12:00:00 AM,,FSB-01,Enterococcus,32,#/100ml,,,,,,Water Bottle,,
NY,NY989199,FISHER'S ISLAND COUNTRY CLUB,1,,SUFFOLK,,2004-08-04 00:00:00,12:00:00 AM,,NY989199-01_2004-08-04FIC-01,Total Coliform,2,,,,,,,Water Sampler (Other),,
NY,NY989199,FISHER'S ISLAND COUNTRY CLUB,1,,SUFFOLK,,2004-08-04 00:00:00,12:00:00 AM,,NY989199-01_2004-08-04FIC-01,Fecal Coliform,2,,,,,,,Water Sampler (Other),,
NY,NY989199,FISHER'S ISLAND COUNTRY CLUB,1,,SUFFOLK,,2004-08-04 00:00:00,12:00:00 AM,,NY989199-01_2004-08-04FIC-01,Enterococcus,1,,,,,,,Water Sampler (Other),,
NY,NY989199,FISHER'S ISLAND COUNTRY CLUB,1,,SUFFOLK,,2006-07-27 00:00:00,12:00:00 AM,,NY989199-01_2006-07-27FI-01,Enterococcus,1,,,,,,,Water Sampler (Other),,
NY,NY989199,FISHER'S ISLAND COUNTRY CLUB,1,,SUFFOLK,,2009-08-05 00:00:00,12:00:00 AM,,FIC09-01,Enterococcus,10,#/100ml,,,,,,Water Bottle,,
NY,NY989199,FISHER'S ISLAND COUNTRY CLUB,1,,SUFFOLK,,2005-07-13 00:00:00,12:00:00 AM,,NY989199-01_2005-07-13FICC-01,Enterococcus,4,#/100ml,,,,,,Water Sampler (Other),,
NY,NY989199,FISHER'S ISLAND COUNTRY CLUB,1,,SUFFOLK,,2010-06-29 00:00:00,12:00:00 AM,,FIC10-01,Enterococcus,4,,,,,,,Water Bottle,,
NY,NY989199,FISHER'S ISLAND COUNTRY CLUB,1,,SUFFOLK,,2012-07-27 00:00:00,12:00:00 AM,,FIC12-02,Enterococcus,4,,,,,,,Water Bottle,,
NY,NY989199,FISHER'S ISLAND COUNTRY CLUB,1,,SUFFOLK,,2012-06-19 00:00:00,12:00:00 AM,,FIC12-01,Enterococcus,4,,,,,,,Water Bottle,,
NY,NY989199,FISHER'S ISLAND COUNTRY CLUB,1,,SUFFOLK,,2013-06-26 00:00:00,12:00:00 AM,,FIC13-01,Enterococcus,4,,,,,,,Water Bottle,,
NY,NY989199,FISHER'S ISLAND COUNTRY CLUB,1,,SUFFOLK,,2013-08-20 00:00:00,12:00:00 AM,,FIC13-02,Enterococcus,4,,,,,,,Water Bottle,,
NY,NY989199,FISHER'S ISLAND COUNTRY CLUB,1,,SUFFOLK,,2014-08-21 00:00:00,12:00:00 AM,,201431245,Enterococcus,4,,,,,,,Water Bottle,,
NY,NY989199,FISHER'S ISLAND COUNTRY CLUB,1,,SUFFOLK,,2014-07-10 00:00:00,12:00:00 AM,,201431244,Enterococcus,4,,,,,,,Water Bottle,,
NY,NY989199,FISHER'S ISLAND COUNTRY CLUB,1,,SUFFOLK,,2015-06-25 00:00:00,12:00:00 AM,,201547872,Enterococcus,4,,,,,,,Water Bottle,,
NY,NY989199,FISHER'S ISLAND COUNTRY CLUB,1,,SUFFOLK,,2015-07-28 00:00:00,12:00:00 AM,,201548847,Enterococcus,4,,,,,,,Water Bottle,,
